state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-10T12:49:12Z,8250,17415,16860
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-11T12:49:12Z,6200,17560,17150
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-12T12:49:12Z,9500,17450,16395
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-13T12:49:12Z,12975,17780,17255
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-15T12:49:12Z,10000,17330,16750
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-16T12:49:12Z,8150,17745,17250
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-17T12:49:12Z,11275,17350,16860
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-18T12:49:12Z,10605,17825,17125
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-19T12:49:12Z,9000,17500,16905
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-20T12:49:13Z,15500,17995,17190
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-22T12:49:13Z,9710,18255,17500
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-23T12:49:13Z,8000,18200,17340
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-24T12:49:13Z,8460,18180,17490
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-25T12:49:13Z,13425,18300,17555
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-26T12:49:13Z,13950,18125,17400
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-27T12:49:13Z,7500,18125,17430
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-30T12:49:13Z,15900,17800,16500
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-07-31T12:49:13Z,16300,17225,16730
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-08-01T12:49:13Z,15000,17930,16500
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-08-02T12:49:13Z,13785,18205,17725
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-08-03T12:49:13Z,8000,16495,15930
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-08-05T12:49:13Z,12000,18200,17325
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-08-06T12:49:13Z,12005,18250,17210
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-08-07T12:49:13Z,9300,18205,16255
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Black,2019-08-08T12:49:13Z,13505,18420,16900
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-02T12:49:13Z,11655,15080,14580
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-03T12:49:13Z,13500,14720,14655
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-04T12:49:13Z,7355,14905,14455
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-05T12:49:13Z,13000,14295,14295
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-07T12:49:13Z,13005,14250,13835
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-10T12:49:13Z,12450,12650,12650
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-12T12:49:13Z,10750,14275,12685
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-15T12:49:13Z,12555,12555,12555
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-16T12:49:13Z,10450,13100,12000
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-17T12:49:13Z,12400,12400,12400
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-18T12:49:13Z,12375,13500,13500
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-19T12:49:13Z,12425,12485,12475
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-21T12:49:13Z,12375,13500,13500
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-22T12:49:13Z,12525,12525,12525
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-25T12:49:13Z,5150,12500,12500
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-28T12:49:13Z,12340,13365,12525
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-29T12:49:13Z,12225,13420,12300
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-01-30T12:49:13Z,11750,13795,13425
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-01T12:49:13Z,11750,12400,12400
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-02T12:49:13Z,12220,13500,12320
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-04T12:49:13Z,12120,12260,12260
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-05T12:49:13Z,12000,12225,12225
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-06T12:49:13Z,11175,12225,12200
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-07T12:49:13Z,10900,12430,12430
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-08T12:49:13Z,12205,13420,12610
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-09T12:49:13Z,12080,12160,12160
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-11T12:49:13Z,12080,12080,12080
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-12T12:49:13Z,12350,12350,12350
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-14T12:49:13Z,12420,12450,12450
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-16T12:49:13Z,11500,12750,12345
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-18T12:49:13Z,12660,12825,12825
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-19T12:49:13Z,12970,12970,12970
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-20T12:49:13Z,13075,13645,13325
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-21T12:49:13Z,13900,14200,14200
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-22T12:49:13Z,11960,14090,13730
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-23T12:49:13Z,6000,14995,14850
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-25T12:49:13Z,14890,14890,14890
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-26T12:49:13Z,14900,16130,16130
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-02-27T12:49:13Z,13540,15375,15300
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-03-01T12:49:13Z,15165,15560,15385
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-03-02T12:49:13Z,15080,15725,15625
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-03-06T12:49:13Z,15000,15555,15555
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-03-07T12:49:13Z,14500,14500,14500
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-03-13T12:49:13Z,14000,14000,14000
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-03-14T12:49:13Z,13650,14500,14250
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-04-04T12:49:13Z,14000,14000,14000
Gujarat,Amreli,Amreli,"Sesamum(Sesame,Gingelly,Til)",Red,2019-04-08T12:49:13Z,12495,14155,13230
